train_ds,target_ds,embedder,seed,method,n_test,roc_auc,pr_auc,tpr_fpr1,tpr_fpr5
AdvBench,AdvBench,all-mpnet-base-v2,3,DELONG_B1w_vs_A1,400,0.0306264545394485,,,
AdvBench,HarmBench,all-mpnet-base-v2,3,A1_raw,400,0.85595,0.8459187345483741,0.215,0.375
AdvBench,HarmBench,all-mpnet-base-v2,3,B1_raw,400,0.954575,0.9525621721347995,0.49,0.75
AdvBench,HarmBench,all-mpnet-base-v2,3,B1b_SigmaT,400,0.94965,0.95777765410825,0.7,0.83
AdvBench,HarmBench,all-mpnet-base-v2,3,B1w_SigmaW,400,0.956925,0.9634755335252024,0.735,0.83
AdvBench,HarmBench,all-mpnet-base-v2,3,DELONG_B1w_vs_A1,400,4.353184479555239e-09,,,
AdvBench,Wild,all-mpnet-base-v2,4,A1_raw,400,0.522775,0.5401535901944013,0.015,0.115
AdvBench,Wild,all-mpnet-base-v2,4,B1_raw,400,0.631625,0.6316554158684806,0.015,0.19
AdvBench,Wild,all-mpnet-base-v2,4,B1b_SigmaT,400,0.5968500000000001,0.6015133375933502,0.05,0.09
AdvBench,Wild,all-mpnet-base-v2,4,B1w_SigmaW,400,0.606525,0.6078800033084335,0.025,0.095
AdvBench,Wild,all-mpnet-base-v2,4,DELONG_B1w_vs_A1,400,0.0069000200365629,,,
AdvBench,ToxicChat,all-mpnet-base-v2,4,A1_raw,400,0.8027749999999999,0.7931913742889254,0.105,0.275
AdvBench,ToxicChat,all-mpnet-base-v2,4,B1_raw,400,0.79385,0.8030088290060954,0.18,0.345
AdvBench,ToxicChat,all-mpnet-base-v2,4,B1b_SigmaT,400,0.636125,0.6680120339028154,0.13,0.195
AdvBench,ToxicChat,all-mpnet-base-v2,4,B1w_SigmaW,400,0.654275,0.6829135918906422,0.155,0.19
AdvBench,ToxicChat,all-mpnet-base-v2,4,DELONG_B1w_vs_A1,400,8.056552269763985e-08,,,
AdvBench,XSTest,all-mpnet-base-v2,4,A1_raw,400,0.7498499999999999,0.775945180074549,0.115,0.415
AdvBench,XSTest,all-mpnet-base-v2,4,B1_raw,400,0.7716749999999999,0.8020909934121612,0.125,0.44
AdvBench,XSTest,all-mpnet-base-v2,4,B1b_SigmaT,400,0.7263999999999999,0.7639232984537612,0.145,0.355
AdvBench,XSTest,all-mpnet-base-v2,4,B1w_SigmaW,400,0.7416999999999999,0.7774471506417859,0.11,0.395
AdvBench,XSTest,all-mpnet-base-v2,4,DELONG_B1w_vs_A1,400,0.5210985946295021,,,
AdvBench,AdvBench,all-mpnet-base-v2,4,A1_raw,400,0.99415,0.9946310476080414,0.92,0.97
AdvBench,AdvBench,all-mpnet-base-v2,4,B1_raw,400,0.9984,0.9984084889163805,0.965,0.995
AdvBench,AdvBench,all-mpnet-base-v2,4,B1b_SigmaT,400,0.99915,0.9991450636568088,0.99,1.0
AdvBench,AdvBench,all-mpnet-base-v2,4,B1w_SigmaW,400,0.999425,0.9994163858629082,0.995,1.0
AdvBench,AdvBench,all-mpnet-base-v2,4,DELONG_B1w_vs_A1,400,0.0136647785112795,,,
AdvBench,HarmBench,all-mpnet-base-v2,4,A1_raw,400,0.84995,0.8383772190275418,0.18,0.375
AdvBench,HarmBench,all-mpnet-base-v2,4,B1_raw,400,0.946475,0.9434431562706944,0.52,0.655
AdvBench,HarmBench,all-mpnet-base-v2,4,B1b_SigmaT,400,0.914125,0.927428296738412,0.57,0.71
AdvBench,HarmBench,all-mpnet-base-v2,4,B1w_SigmaW,400,0.93425,0.9421004126136638,0.605,0.75
AdvBench,HarmBench,all-mpnet-base-v2,4,DELONG_B1w_vs_A1,400,1.1183513271006973e-06,,,
AdvBench,Wild,bge-base-en-v1.5,0,A1_raw,400,0.5899875000000001,0.5766072248453344,0.025,0.085
AdvBench,Wild,bge-base-en-v1.5,0,B1_raw,400,0.6806125000000001,0.6579534895769849,0.01,0.12
AdvBench,Wild,bge-base-en-v1.5,0,B1b_SigmaT,400,0.636625,0.6186376321835673,0.015,0.1
AdvBench,Wild,bge-base-en-v1.5,0,B1w_SigmaW,400,0.6506500000000001,0.6321702142942254,0.03,0.095
AdvBench,Wild,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0794720287423838,,,
AdvBench,ToxicChat,bge-base-en-v1.5,0,A1_raw,400,0.699375,0.6881813231255066,0.03,0.225
AdvBench,ToxicChat,bge-base-en-v1.5,0,B1_raw,400,0.6952499999999999,0.6600524851201341,0.02,0.13
AdvBench,ToxicChat,bge-base-en-v1.5,0,B1b_SigmaT,400,0.769775,0.7664505469398597,0.09,0.265
AdvBench,ToxicChat,bge-base-en-v1.5,0,B1w_SigmaW,400,0.77505,0.7705732426144526,0.105,0.3
AdvBench,ToxicChat,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0134963539927661,,,
AdvBench,XSTest,bge-base-en-v1.5,0,A1_raw,400,0.774325,0.7832483263809118,0.185,0.33
AdvBench,XSTest,bge-base-en-v1.5,0,B1_raw,400,0.7581749999999999,0.7748552243018436,0.14,0.27
AdvBench,XSTest,bge-base-en-v1.5,0,B1b_SigmaT,400,0.7277500000000001,0.7517267299966145,0.16,0.28
AdvBench,XSTest,bge-base-en-v1.5,0,B1w_SigmaW,400,0.7333000000000001,0.7574914730023258,0.125,0.36
AdvBench,XSTest,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,0.025008940677903,,,
AdvBench,AdvBench,bge-base-en-v1.5,0,A1_raw,400,0.99015,0.9912672703379602,0.88,0.945
AdvBench,AdvBench,bge-base-en-v1.5,0,B1_raw,400,0.9985,0.9985002643115124,0.97,0.99
AdvBench,AdvBench,bge-base-en-v1.5,0,B1b_SigmaT,400,0.99995,0.999950495049505,1.0,1.0
AdvBench,AdvBench,bge-base-en-v1.5,0,B1w_SigmaW,400,0.999975,0.9999751243781094,1.0,1.0
AdvBench,AdvBench,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0025335305425897,,,
AdvBench,HarmBench,bge-base-en-v1.5,0,A1_raw,400,0.8621,0.860073779081597,0.25,0.42
AdvBench,HarmBench,bge-base-en-v1.5,0,B1_raw,400,0.909775,0.902323194611172,0.335,0.6
AdvBench,HarmBench,bge-base-en-v1.5,0,B1b_SigmaT,400,0.924925,0.9247787754243164,0.3,0.67
AdvBench,HarmBench,bge-base-en-v1.5,0,B1w_SigmaW,400,0.934075,0.9361264955296444,0.39,0.695
AdvBench,HarmBench,bge-base-en-v1.5,0,DELONG_B1w_vs_A1,400,1.6472677910828182e-05,,,
AdvBench,Wild,bge-base-en-v1.5,1,A1_raw,400,0.5266625,0.5383584657118426,0.05,0.09
AdvBench,Wild,bge-base-en-v1.5,1,B1_raw,400,0.6588125,0.64736990822232,0.04,0.15
AdvBench,Wild,bge-base-en-v1.5,1,B1b_SigmaT,400,0.6313124999999999,0.6348331593146914,0.025,0.15
AdvBench,Wild,bge-base-en-v1.5,1,B1w_SigmaW,400,0.6300625,0.619149999559726,0.02,0.12
AdvBench,Wild,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0058849957474353,,,
AdvBench,ToxicChat,bge-base-en-v1.5,1,A1_raw,400,0.6738,0.677318521891322,0.06,0.175
AdvBench,ToxicChat,bge-base-en-v1.5,1,B1_raw,400,0.6631999999999999,0.6537641947612136,0.045,0.17
AdvBench,ToxicChat,bge-base-en-v1.5,1,B1b_SigmaT,400,0.6568,0.6556019802103353,0.065,0.17
AdvBench,ToxicChat,bge-base-en-v1.5,1,B1w_SigmaW,400,0.668575,0.663846429618119,0.08,0.15
AdvBench,ToxicChat,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,0.8718224132260501,,,
AdvBench,XSTest,bge-base-en-v1.5,1,A1_raw,400,0.7770250000000001,0.772433353776137,0.09,0.29
AdvBench,XSTest,bge-base-en-v1.5,1,B1_raw,400,0.76465,0.7742641031897108,0.14,0.3
AdvBench,XSTest,bge-base-en-v1.5,1,B1b_SigmaT,400,0.6853750000000001,0.7077922891795254,0.14,0.23
AdvBench,XSTest,bge-base-en-v1.5,1,B1w_SigmaW,400,0.7223499999999999,0.7412048776997034,0.125,0.27
AdvBench,XSTest,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0124622760535686,,,
AdvBench,AdvBench,bge-base-en-v1.5,1,A1_raw,400,0.991225,0.9917042082267992,0.865,0.955
AdvBench,AdvBench,bge-base-en-v1.5,1,B1_raw,400,0.9976,0.9977394018726956,0.97,0.995
AdvBench,AdvBench,bge-base-en-v1.5,1,B1b_SigmaT,400,0.9998,0.999803438616826,0.99,1.0
AdvBench,AdvBench,bge-base-en-v1.5,1,B1w_SigmaW,400,1.0,1.0,1.0,1.0
AdvBench,AdvBench,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0018522100478499,,,
AdvBench,HarmBench,bge-base-en-v1.5,1,A1_raw,400,0.863575,0.8616703011871674,0.315,0.435
AdvBench,HarmBench,bge-base-en-v1.5,1,B1_raw,400,0.9082,0.9092307471432338,0.335,0.635
AdvBench,HarmBench,bge-base-en-v1.5,1,B1b_SigmaT,400,0.9538,0.9562261179672932,0.555,0.79
AdvBench,HarmBench,bge-base-en-v1.5,1,B1w_SigmaW,400,0.9569,0.959763542040242,0.65,0.79
AdvBench,HarmBench,bge-base-en-v1.5,1,DELONG_B1w_vs_A1,400,2.7319649431589713e-08,,,
AdvBench,Wild,bge-base-en-v1.5,2,A1_raw,400,0.5582,0.547252879000363,0.015,0.085
AdvBench,Wild,bge-base-en-v1.5,2,B1_raw,400,0.641625,0.6547901052890179,0.035,0.245
AdvBench,Wild,bge-base-en-v1.5,2,B1b_SigmaT,400,0.6545500000000001,0.6690347554690259,0.055,0.2
AdvBench,Wild,bge-base-en-v1.5,2,B1w_SigmaW,400,0.6765,0.6708497141193751,0.03,0.15
AdvBench,Wild,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,0.0010352656544903,,,
AdvBench,ToxicChat,bge-base-en-v1.5,2,A1_raw,400,0.7099500000000001,0.723253653265681,0.095,0.275
AdvBench,ToxicChat,bge-base-en-v1.5,2,B1_raw,400,0.6668499999999999,0.6800514548034464,0.125,0.205
AdvBench,ToxicChat,bge-base-en-v1.5,2,B1b_SigmaT,400,0.733025,0.7557078131541407,0.185,0.285
AdvBench,ToxicChat,bge-base-en-v1.5,2,B1w_SigmaW,400,0.72015,0.7406961373509606,0.135,0.24
AdvBench,ToxicChat,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,0.7529082298610126,,,
AdvBench,XSTest,bge-base-en-v1.5,2,A1_raw,400,0.769725,0.7602476486222878,0.08,0.28
AdvBench,XSTest,bge-base-en-v1.5,2,B1_raw,400,0.760875,0.7781639105193506,0.165,0.27
AdvBench,XSTest,bge-base-en-v1.5,2,B1b_SigmaT,400,0.7026749999999999,0.7062659871931023,0.075,0.205
AdvBench,XSTest,bge-base-en-v1.5,2,B1w_SigmaW,400,0.7223250000000001,0.7394852281200219,0.11,0.28
AdvBench,XSTest,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,0.0256854146393656,,,
AdvBench,AdvBench,bge-base-en-v1.5,2,A1_raw,400,0.99275,0.993678802167292,0.935,0.95
AdvBench,AdvBench,bge-base-en-v1.5,2,B1_raw,400,0.997725,0.9978833325884372,0.965,0.99
AdvBench,AdvBench,bge-base-en-v1.5,2,B1b_SigmaT,400,0.9998,0.9998014727952484,0.99,1.0
AdvBench,AdvBench,bge-base-en-v1.5,2,B1w_SigmaW,400,0.999825,0.9998277033585712,0.99,1.0
AdvBench,AdvBench,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,0.0112204206597619,,,
AdvBench,HarmBench,bge-base-en-v1.5,2,A1_raw,400,0.830625,0.8197418368968246,0.21,0.35
AdvBench,HarmBench,bge-base-en-v1.5,2,B1_raw,400,0.8844,0.8796655231372095,0.2,0.6
AdvBench,HarmBench,bge-base-en-v1.5,2,B1b_SigmaT,400,0.948125,0.9483460251491932,0.5,0.715
AdvBench,HarmBench,bge-base-en-v1.5,2,B1w_SigmaW,400,0.951525,0.951786760775199,0.52,0.75
AdvBench,HarmBench,bge-base-en-v1.5,2,DELONG_B1w_vs_A1,400,3.940203718855173e-11,,,
AdvBench,Wild,bge-base-en-v1.5,3,A1_raw,400,0.5833625,0.5843057435852546,0.06,0.105
AdvBench,Wild,bge-base-en-v1.5,3,B1_raw,400,0.6941125,0.6780765996522218,0.02,0.155
AdvBench,Wild,bge-base-en-v1.5,3,B1b_SigmaT,400,0.6830625,0.6867189800452388,0.085,0.19
AdvBench,Wild,bge-base-en-v1.5,3,B1w_SigmaW,400,0.6982375000000001,0.6908794529367084,0.045,0.205
AdvBench,Wild,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,0.0006250870312285,,,
AdvBench,ToxicChat,bge-base-en-v1.5,3,A1_raw,400,0.6668250000000001,0.6673769056953363,0.05,0.14
AdvBench,ToxicChat,bge-base-en-v1.5,3,B1_raw,400,0.62995,0.6296415326197624,0.07,0.135
AdvBench,ToxicChat,bge-base-en-v1.5,3,B1b_SigmaT,400,0.7452500000000001,0.7472707925806437,0.105,0.265
AdvBench,ToxicChat,bge-base-en-v1.5,3,B1w_SigmaW,400,0.723225,0.7205983835427655,0.085,0.235
AdvBench,ToxicChat,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,0.0711449775639292,,,
AdvBench,XSTest,bge-base-en-v1.5,3,A1_raw,400,0.7812,0.7910617005833591,0.2,0.31
AdvBench,XSTest,bge-base-en-v1.5,3,B1_raw,400,0.7582,0.7702232154451238,0.135,0.28
AdvBench,XSTest,bge-base-en-v1.5,3,B1b_SigmaT,400,0.751225,0.7518489967395363,0.17,0.265
AdvBench,XSTest,bge-base-en-v1.5,3,B1w_SigmaW,400,0.753225,0.7513170150578191,0.135,0.3
AdvBench,XSTest,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,0.1470476136148053,,,
AdvBench,AdvBench,bge-base-en-v1.5,3,A1_raw,400,0.989,0.99087859188899,0.89,0.955
AdvBench,AdvBench,bge-base-en-v1.5,3,B1_raw,400,0.996175,0.9967467508356,0.965,0.98
AdvBench,AdvBench,bge-base-en-v1.5,3,B1b_SigmaT,400,0.999425,0.9994347832817762,0.985,1.0
AdvBench,AdvBench,bge-base-en-v1.5,3,B1w_SigmaW,400,0.999675,0.9996814417590376,0.99,1.0
AdvBench,AdvBench,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,0.0068291396698729,,,
AdvBench,HarmBench,bge-base-en-v1.5,3,A1_raw,400,0.8519000000000001,0.8516961751438504,0.225,0.465
AdvBench,HarmBench,bge-base-en-v1.5,3,B1_raw,400,0.914625,0.9212420675715418,0.46,0.63
AdvBench,HarmBench,bge-base-en-v1.5,3,B1b_SigmaT,400,0.949425,0.955909474007084,0.63,0.785
AdvBench,HarmBench,bge-base-en-v1.5,3,B1w_SigmaW,400,0.957175,0.9620911681722284,0.705,0.825
AdvBench,HarmBench,bge-base-en-v1.5,3,DELONG_B1w_vs_A1,400,2.462723802665323e-09,,,
AdvBench,Wild,bge-base-en-v1.5,4,A1_raw,400,0.560925,0.5581692937511439,0.015,0.08
AdvBench,Wild,bge-base-en-v1.5,4,B1_raw,400,0.621375,0.6118339383437812,0.02,0.145
AdvBench,Wild,bge-base-en-v1.5,4,B1b_SigmaT,400,0.6151,0.6121402216415769,0.04,0.13
AdvBench,Wild,bge-base-en-v1.5,4,B1w_SigmaW,400,0.63065,0.6266819269503126,0.03,0.145
AdvBench,Wild,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,0.0710623147694602,,,
AdvBench,ToxicChat,bge-base-en-v1.5,4,A1_raw,400,0.674725,0.659606548720636,0.04,0.135
AdvBench,ToxicChat,bge-base-en-v1.5,4,B1_raw,400,0.641425,0.6260992236463783,0.07,0.14
AdvBench,ToxicChat,bge-base-en-v1.5,4,B1b_SigmaT,400,0.6621750000000001,0.6803314547847845,0.14,0.175
AdvBench,ToxicChat,bge-base-en-v1.5,4,B1w_SigmaW,400,0.67675,0.6871291491753553,0.125,0.205
AdvBench,ToxicChat,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,0.9508908614712384,,,
AdvBench,XSTest,bge-base-en-v1.5,4,A1_raw,400,0.765425,0.7612245774577205,0.16,0.245
AdvBench,XSTest,bge-base-en-v1.5,4,B1_raw,400,0.7578999999999999,0.7745126671302413,0.15,0.28
AdvBench,XSTest,bge-base-en-v1.5,4,B1b_SigmaT,400,0.702925,0.7376055460979919,0.17,0.285
AdvBench,XSTest,bge-base-en-v1.5,4,B1w_SigmaW,400,0.722375,0.7509802273151331,0.2,0.315
AdvBench,XSTest,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,0.0510888815625434,,,
AdvBench,AdvBench,bge-base-en-v1.5,4,A1_raw,400,0.9917,0.9925476647933732,0.91,0.955
AdvBench,AdvBench,bge-base-en-v1.5,4,B1_raw,400,0.998825,0.9988468596449276,0.97,0.995
AdvBench,AdvBench,bge-base-en-v1.5,4,B1b_SigmaT,400,0.999875,0.9998756181775832,1.0,1.0
AdvBench,AdvBench,bge-base-en-v1.5,4,B1w_SigmaW,400,1.0,1.0,1.0,1.0
AdvBench,AdvBench,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,0.002978532218959,,,
AdvBench,HarmBench,bge-base-en-v1.5,4,A1_raw,400,0.8412999999999999,0.829161400786566,0.195,0.34
AdvBench,HarmBench,bge-base-en-v1.5,4,B1_raw,400,0.890025,0.8843713276402108,0.19,0.595
AdvBench,HarmBench,bge-base-en-v1.5,4,B1b_SigmaT,400,0.938775,0.9390193533273988,0.52,0.72
AdvBench,HarmBench,bge-base-en-v1.5,4,B1w_SigmaW,400,0.95205,0.9532932885464688,0.515,0.78
AdvBench,HarmBench,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,4.9409425439961305e-09,,,
AdvBench,Wild,bge-large-en-v1.5,0,A1_raw,400,0.6100874999999999,0.6159305597736866,0.065,0.1
AdvBench,Wild,bge-large-en-v1.5,0,B1_raw,400,0.6907125000000001,0.6562608037187724,0.025,0.11
AdvBench,Wild,bge-large-en-v1.5,0,B1b_SigmaT,400,0.6718999999999999,0.6454544608556121,0.02,0.12
AdvBench,Wild,bge-large-en-v1.5,0,B1w_SigmaW,400,0.6733125,0.6555389124374149,0.025,0.105
AdvBench,Wild,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0416273983955193,,,
AdvBench,ToxicChat,bge-large-en-v1.5,0,A1_raw,400,0.7578750000000001,0.7623782318719177,0.16,0.26
AdvBench,ToxicChat,bge-large-en-v1.5,0,B1_raw,400,0.7597499999999999,0.7330646384828592,0.08,0.21
AdvBench,ToxicChat,bge-large-en-v1.5,0,B1b_SigmaT,400,0.8169249999999999,0.7998585489748534,0.09,0.315
AdvBench,ToxicChat,bge-large-en-v1.5,0,B1w_SigmaW,400,0.8216749999999999,0.802888845654042,0.125,0.31
AdvBench,ToxicChat,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0132043194118218,,,
AdvBench,XSTest,bge-large-en-v1.5,0,A1_raw,400,0.7616750000000001,0.7890603822256486,0.215,0.42
AdvBench,XSTest,bge-large-en-v1.5,0,B1_raw,400,0.76475,0.802392654422115,0.29,0.43
AdvBench,XSTest,bge-large-en-v1.5,0,B1b_SigmaT,400,0.69865,0.732692889428128,0.115,0.295
AdvBench,XSTest,bge-large-en-v1.5,0,B1w_SigmaW,400,0.7101999999999999,0.7535549257837312,0.16,0.305
AdvBench,XSTest,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0093114417175823,,,
AdvBench,AdvBench,bge-large-en-v1.5,0,A1_raw,400,0.99495,0.9953855425779092,0.92,0.97
AdvBench,AdvBench,bge-large-en-v1.5,0,B1_raw,400,0.99955,0.9995473924184988,0.985,1.0
AdvBench,AdvBench,bge-large-en-v1.5,0,B1b_SigmaT,400,0.999825,0.9998263571306032,0.995,1.0
AdvBench,AdvBench,bge-large-en-v1.5,0,B1w_SigmaW,400,0.999825,0.9998263571306032,0.995,1.0
AdvBench,AdvBench,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.012711677144223,,,
AdvBench,HarmBench,bge-large-en-v1.5,0,A1_raw,400,0.874475,0.8846778235100928,0.385,0.53
AdvBench,HarmBench,bge-large-en-v1.5,0,B1_raw,400,0.92805,0.924732009381719,0.375,0.675
AdvBench,HarmBench,bge-large-en-v1.5,0,B1b_SigmaT,400,0.871025,0.896979332633123,0.42,0.645
AdvBench,HarmBench,bge-large-en-v1.5,0,B1w_SigmaW,400,0.8974,0.9118828737823388,0.485,0.635
AdvBench,HarmBench,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.1942121721573151,,,
AdvBench,Wild,bge-large-en-v1.5,1,A1_raw,400,0.5596875,0.559679049257751,0.02,0.075
AdvBench,Wild,bge-large-en-v1.5,1,B1_raw,400,0.6632625000000001,0.6549637300539854,0.005,0.155
AdvBench,Wild,bge-large-en-v1.5,1,B1b_SigmaT,400,0.6371624999999999,0.613554736541487,0.005,0.135
AdvBench,Wild,bge-large-en-v1.5,1,B1w_SigmaW,400,0.6547375,0.6300807904754746,0.015,0.1
AdvBench,Wild,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.002671970510288,,,
AdvBench,ToxicChat,bge-large-en-v1.5,1,A1_raw,400,0.7675749999999999,0.7805231514508599,0.17,0.315
AdvBench,ToxicChat,bge-large-en-v1.5,1,B1_raw,400,0.751025,0.7426640755614504,0.125,0.265
AdvBench,ToxicChat,bge-large-en-v1.5,1,B1b_SigmaT,400,0.766625,0.7654120334770238,0.14,0.21
AdvBench,ToxicChat,bge-large-en-v1.5,1,B1w_SigmaW,400,0.8007499999999999,0.7970852125136065,0.14,0.295
AdvBench,ToxicChat,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.2140103018648624,,,
AdvBench,XSTest,bge-large-en-v1.5,1,A1_raw,400,0.7668,0.7828420646532008,0.11,0.43
AdvBench,XSTest,bge-large-en-v1.5,1,B1_raw,400,0.76975,0.8018542725999958,0.215,0.415
AdvBench,XSTest,bge-large-en-v1.5,1,B1b_SigmaT,400,0.6761250000000001,0.7163892150996226,0.15,0.26
AdvBench,XSTest,bge-large-en-v1.5,1,B1w_SigmaW,400,0.7133499999999999,0.7556275024148419,0.17,0.305
AdvBench,XSTest,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0086770940580496,,,
AdvBench,AdvBench,bge-large-en-v1.5,1,A1_raw,400,0.9969,0.9970744788021652,0.945,0.98
AdvBench,AdvBench,bge-large-en-v1.5,1,B1_raw,400,0.9992,0.9992105885683944,0.995,0.995
AdvBench,AdvBench,bge-large-en-v1.5,1,B1b_SigmaT,400,0.999525,0.9995547527577078,0.995,0.995
AdvBench,AdvBench,bge-large-en-v1.5,1,B1w_SigmaW,400,0.999775,0.9997807922462554,0.995,1.0
AdvBench,AdvBench,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0215596440851957,,,
AdvBench,HarmBench,bge-large-en-v1.5,1,A1_raw,400,0.880775,0.8840372644904627,0.375,0.59
AdvBench,HarmBench,bge-large-en-v1.5,1,B1_raw,400,0.927775,0.9265746321957004,0.4,0.695
AdvBench,HarmBench,bge-large-en-v1.5,1,B1b_SigmaT,400,0.901725,0.9259641829783384,0.705,0.73
AdvBench,HarmBench,bge-large-en-v1.5,1,B1w_SigmaW,400,0.922475,0.9367469934937674,0.695,0.76
AdvBench,HarmBench,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0092839549593342,,,
AdvBench,Wild,bge-large-en-v1.5,2,A1_raw,400,0.5796749999999999,0.5733452242804702,0.01,0.08
AdvBench,Wild,bge-large-en-v1.5,2,B1_raw,400,0.66515,0.6878437788022815,0.08,0.19
AdvBench,Wild,bge-large-en-v1.5,2,B1b_SigmaT,400,0.6925250000000001,0.7368775179241425,0.19,0.34
AdvBench,Wild,bge-large-en-v1.5,2,B1w_SigmaW,400,0.7115499999999999,0.7484735232145265,0.15,0.325
AdvBench,Wild,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,5.150235513906587e-05,,,
AdvBench,ToxicChat,bge-large-en-v1.5,2,A1_raw,400,0.789275,0.8127384641790374,0.225,0.395
AdvBench,ToxicChat,bge-large-en-v1.5,2,B1_raw,400,0.76285,0.7820519596500766,0.255,0.34
AdvBench,ToxicChat,bge-large-en-v1.5,2,B1b_SigmaT,400,0.8051250000000001,0.819624434493148,0.23,0.435
AdvBench,ToxicChat,bge-large-en-v1.5,2,B1w_SigmaW,400,0.8249249999999999,0.8340784757303563,0.22,0.435
AdvBench,ToxicChat,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.1671853815980286,,,
AdvBench,XSTest,bge-large-en-v1.5,2,A1_raw,400,0.763875,0.7768448940911551,0.07,0.435
AdvBench,XSTest,bge-large-en-v1.5,2,B1_raw,400,0.772275,0.8063960030348736,0.215,0.45
AdvBench,XSTest,bge-large-en-v1.5,2,B1b_SigmaT,400,0.729625,0.7670708212163382,0.205,0.305
AdvBench,XSTest,bge-large-en-v1.5,2,B1w_SigmaW,400,0.7365,0.7854703104984823,0.24,0.385
AdvBench,XSTest,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.1699465270905606,,,
AdvBench,AdvBench,bge-large-en-v1.5,2,A1_raw,400,0.996725,0.9969867198592398,0.95,0.985
AdvBench,AdvBench,bge-large-en-v1.5,2,B1_raw,400,0.999,0.9990251999326056,0.98,0.995
AdvBench,AdvBench,bge-large-en-v1.5,2,B1b_SigmaT,400,0.9994,0.9994642857142856,0.995,0.995
AdvBench,AdvBench,bge-large-en-v1.5,2,B1w_SigmaW,400,0.999725,0.999739336492891,0.995,0.995
AdvBench,AdvBench,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.0323918773610585,,,
AdvBench,HarmBench,bge-large-en-v1.5,2,A1_raw,400,0.85825,0.8633471137748234,0.29,0.54
AdvBench,HarmBench,bge-large-en-v1.5,2,B1_raw,400,0.8885000000000001,0.8935792167752535,0.29,0.66
AdvBench,HarmBench,bge-large-en-v1.5,2,B1b_SigmaT,400,0.911425,0.9298299354594524,0.675,0.715
AdvBench,HarmBench,bge-large-en-v1.5,2,B1w_SigmaW,400,0.925075,0.9376203347311156,0.655,0.735
AdvBench,HarmBench,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.0001509402644432,,,
AdvBench,Wild,bge-large-en-v1.5,3,A1_raw,400,0.6177125000000001,0.5920824016166749,0.01,0.075
AdvBench,Wild,bge-large-en-v1.5,3,B1_raw,400,0.7102875,0.682472606927504,0.03,0.145
AdvBench,Wild,bge-large-en-v1.5,3,B1b_SigmaT,400,0.7128125000000001,0.6972373948689721,0.045,0.17
AdvBench,Wild,bge-large-en-v1.5,3,B1w_SigmaW,400,0.7318875,0.718699488896144,0.045,0.215
AdvBench,Wild,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,0.0002176264197311,,,
AdvBench,ToxicChat,bge-large-en-v1.5,3,A1_raw,400,0.747525,0.7741200523956787,0.2,0.365
AdvBench,ToxicChat,bge-large-en-v1.5,3,B1_raw,400,0.7153,0.734652994769375,0.16,0.29
AdvBench,ToxicChat,bge-large-en-v1.5,3,B1b_SigmaT,400,0.8926499999999999,0.8973922786540582,0.395,0.54
AdvBench,ToxicChat,bge-large-en-v1.5,3,B1w_SigmaW,400,0.8773500000000001,0.8812255216522513,0.395,0.545
AdvBench,ToxicChat,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,9.825890900927449e-08,,,
